Name,ModelPath,ModelType,MaterialPaths
bashful Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
×玄武の偽物,chara/demihuman/d1028/obj/equipment/e0001/model/d1028e0001_0001.mdl,Demihuman,
×白虎の偽物,chara/monster/m8213/obj/body/b0001/model/m8213b0001.mdl,Monster,
Suzaku,chara/monster/m0499/obj/body/b0001/model/m0499b0001.mdl,Monster,
Lor Ul,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Aenc Ose,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Lugae,chara/monster/m0098/obj/body/b0004/model/m0098b0004.mdl,Monster,
Ryunosuke,chara/monster/m8418/obj/body/b0001/model/m8418b0001.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
wind-up Godbert,chara/monster/m8433/obj/body/b0001/model/m8433b0001.mdl,Monster,
wind-up Godbert,chara/monster/m8433/obj/body/b0001/model/m8433b0001.mdl,Monster,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Managingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Coiningway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
dreaming supporter,chara/monster/m0313/obj/body/b0003/model/m0313b0003.mdl,Monster,
Repairingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Inventingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Inventingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
dreaming supporter,chara/monster/m0313/obj/body/b0003/model/m0313b0003.mdl,Monster,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Cookingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Cookingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
dreaming supporter,chara/monster/m0313/obj/body/b0003/model/m0313b0003.mdl,Monster,
listless Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
ashen-furred Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
dreaming supporter,chara/monster/m0313/obj/body/b0003/model/m0313b0003.mdl,Monster,
Soroban,chara/demihuman/d1028/obj/equipment/e0001/model/d1028e0001_0001.mdl,Demihuman,
Soroban,chara/demihuman/d1028/obj/equipment/e0001/model/d1028e0001_0001.mdl,Demihuman,
Suzaku,chara/monster/m0118/obj/body/b0004/model/m0118b0004.mdl,Monster,
Seiryu,chara/monster/m0065/obj/body/b0004/model/m0065b0004.mdl,Monster,
Soroban,chara/demihuman/d1028/obj/equipment/e0001/model/d1028e0001_0001.mdl,Demihuman,
Byakko,chara/monster/m0177/obj/body/b0005/model/m0177b0005.mdl,Monster,
exultant interloper,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
wily whiner,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
excited amphibian-lover,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
unsure accomplice,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
cocksure crook,chara/demihuman/d1005/obj/equipment/e0001/model/d1005e0001_0001.mdl,Demihuman,
spunky Loporrit,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
dream maker,chara/monster/m0313/obj/body/b0003/model/m0313b0003.mdl,Monster,
Nophica,chara/demihuman/d1063/obj/equipment/e0001/model/d1063e0001_0001.mdl,Demihuman,
Gyodo,chara/monster/m0494/obj/body/b0001/model/m0494b0001.mdl,Monster,
Golbez,chara/demihuman/d1060/obj/equipment/e0001/model/d1060e0001_0001.mdl,Demihuman,
Durante,chara/monster/m0853/obj/body/b0001/model/m0853b0001.mdl,Monster,
Zeromus,chara/monster/m0851/obj/body/b0001/model/m0851b0001.mdl,Monster,
Wuk Lamat,chara/demihuman/d1067/obj/equipment/e0001/model/d1067e0001_0001.mdl,Demihuman,
giant colibri,chara/monster/m0871/obj/body/b0001/model/m0871b0001.mdl,Monster,
passing patron,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Azdaja,chara/monster/m0119/obj/body/b0008/model/m0119b0008.mdl,Monster,
Golbez,chara/demihuman/d1060/obj/equipment/e0001/model/d1060e0001_0001.mdl,Demihuman,
inquisitive voidsent,chara/monster/m0129/obj/body/b0004/model/m0129b0004.mdl,Monster,
Vrtra,chara/monster/m0119/obj/body/b0006/model/m0119b0006.mdl,Monster,
Eo Tyr,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Loporrit material supplier,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Loporrit junkmonger,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Loporrit mender,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Loporrit servingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
dreaming supporter,chara/monster/m0313/obj/body/b0003/model/m0313b0003.mdl,Monster,
Loporrit material supplier,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Loporrit junkmonger,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Loporrit mender,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Loporrit servingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Nidhana,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Mappingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Sleepingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Singingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Growingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Livingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Vrtra,chara/monster/m0119/obj/body/b0006/model/m0119b0006.mdl,Monster,
Vrtra,chara/monster/m0119/obj/body/b0006/model/m0119b0006.mdl,Monster,
determined digger,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Qeshi-Trao,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
自動人形,chara/monster/m0575/obj/body/b0001/model/m0575b0001.mdl,Monster,
Rising Phoenix,chara/monster/m0846/obj/body/b0001/model/m0846b0001.mdl,Monster,
Bahamut,chara/monster/m0117/obj/body/b0001/model/m0117b0001.mdl,Monster,
blue bird,chara/monster/m8386/obj/body/b0001/model/m8386b0001.mdl,Monster,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
Livingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Mappingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Vrtra,chara/monster/m0119/obj/body/b0007/model/m0119b0007.mdl,Monster,
Vrtra,chara/monster/m0119/obj/body/b0007/model/m0119b0007.mdl,Monster,
Vrtra,chara/monster/m0119/obj/body/b0007/model/m0119b0007.mdl,Monster,
Azdaja,chara/monster/m8099/obj/body/b0002/model/m8099b0002.mdl,Monster,
Livingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Mappingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Gaia,chara/demihuman/d1041/obj/equipment/e0001/model/d1041e0001_0001.mdl,Demihuman,
Beq Lugg,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0002.mdl,Demihuman,
Azdaja,chara/monster/m8099/obj/body/b0002/model/m8099b0002.mdl,Monster,
Wuk Lamat,chara/demihuman/d1067/obj/equipment/e0001/model/d1067e0001_0001.mdl,Demihuman,
Wuk Lamat,chara/demihuman/d1067/obj/equipment/e0001/model/d1067e0001_0001.mdl,Demihuman,
Goldor,chara/monster/m0127/obj/body/b0006/model/m0127b0006.mdl,Monster,
PuPu,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
passing patron,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
capering voidsent,chara/monster/m0043/obj/body/b0001/model/m0043b0001.mdl,Monster,
chuckling voidsent,chara/monster/m0043/obj/body/b0001/model/m0043b0001.mdl,Monster,
shifty voidsent,chara/monster/m0043/obj/body/b0001/model/m0043b0001.mdl,Monster,
Zenos viator Galvus,chara/monster/m0403/obj/body/b0005/model/m0403b0005.mdl,Monster,
pumpkin pup,chara/monster/m8028/obj/body/b0001/model/m8028b0001.mdl,Monster,
potted voidsent,chara/monster/m0079/obj/body/b0001/model/m0079b0001.mdl,Monster,
Golbez,chara/demihuman/d1060/obj/equipment/e0001/model/d1060e0001_0001.mdl,Demihuman,
pumpkin pup,chara/monster/m8028/obj/body/b0001/model/m8028b0001.mdl,Monster,
Jammingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Jammingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Jammingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Acala,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
N-7000,chara/demihuman/d1051/obj/equipment/e0001/model/d1051e0001_0001.mdl,Demihuman,
Inventingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Trna,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Acala,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
ヒッポカート_01,chara/monster/m0778/obj/body/b0001/model/m0778b0001.mdl,Monster,
ヒッポカート_02,chara/monster/m0778/obj/body/b0001/model/m0778b0001.mdl,Monster,
Trna,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Acala,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Acala,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Jammingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Nidhana,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Kalika,chara/monster/m0880/obj/body/b0001/model/m0880b0001.mdl,Monster,
Kalika,chara/monster/m0880/obj/body/b0001/model/m0880b0001.mdl,Monster,
Golbez,chara/demihuman/d1060/obj/equipment/e0001/model/d1060e0001_0001.mdl,Demihuman,
バルバリシア,chara/monster/m0785/obj/body/b0001/model/m0785b0001.mdl,Monster,
Thaliak,chara/monster/m0855/obj/body/b0001/model/m0855b0001.mdl,Monster,
Llymlaen,chara/monster/m0856/obj/body/b0001/model/m0856b0001.mdl,Monster,
Oschon,chara/monster/m0852/obj/body/b0001/model/m0852b0001.mdl,Monster,
Eulogia,chara/monster/m0857/obj/body/b0001/model/m0857b0001.mdl,Monster,
Nald'thal,chara/monster/m0777/obj/body/b0001/model/m0777b0001.mdl,Monster,
Kalika,chara/monster/m0880/obj/body/b0001/model/m0880b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
baby opo-opo,chara/monster/m8067/obj/body/b0001/model/m8067b0001.mdl,Monster,
Torgal,chara/monster/m0858/obj/body/b0001/model/m0858b0001.mdl,Monster,
PuPu's friend,chara/monster/m8412/obj/body/b0002/model/m8412b0002.mdl,Monster,
Althyk,chara/demihuman/d1064/obj/equipment/e0001/model/d1064e0001_0001.mdl,Demihuman,
Halone,chara/monster/m0820/obj/body/b0001/model/m0820b0001.mdl,Monster,
ルビカンテ,chara/monster/m0810/obj/body/b0001/model/m0810b0001.mdl,Monster,
Rhalgr,chara/monster/m0779/obj/body/b0001/model/m0779b0001.mdl,Monster,
Byregot,chara/monster/m0073/obj/body/b0004/model/m0073b0004.mdl,Monster,
Inventingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Talkingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Trna,chara/demihuman/d1055/obj/equipment/e0001/model/d1055e0001_0001.mdl,Demihuman,
Singingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Singingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Singingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
analysis supporter,chara/monster/m0313/obj/body/b0003/model/m0313b0003.mdl,Monster,
Singingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Dreamingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
Torgal,chara/monster/m0858/obj/body/b0001/model/m0858b0001.mdl,Monster,
Torgal,chara/monster/m0858/obj/body/b0001/model/m0858b0001.mdl,Monster,
Peatie,chara/monster/m0054/obj/body/b0008/model/m0054b0008.mdl,Monster,
Wuk Lamat,chara/demihuman/d1067/obj/equipment/e0001/model/d1067e0001_0001.mdl,Demihuman,
determined digger,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
determined digger,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Peatie,chara/monster/m0054/obj/body/b0008/model/m0054b0008.mdl,Monster,
Peatie,chara/monster/m0054/obj/body/b0008/model/m0054b0008.mdl,Monster,
Riggy,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
Kupka Kupp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Pukty Piko,chara/demihuman/d1013/obj/equipment/e0001/model/d1013e0001_0001.mdl,Demihuman,
Lovebird,chara/demihuman/d0001/obj/equipment/e0001/model/d0001e0001_0001.mdl,Demihuman,
pink goobbue,chara/monster/m0054/obj/body/b0008/model/m0054b0008.mdl,Monster,
tidy tinkerer,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Puddingway,chara/demihuman/d1052/obj/equipment/e0001/model/d1052e0001_0001.mdl,Demihuman,
tidy tinkerer,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
attentive assister,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
attentive assister,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
attentive assister,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
tactful taskmaster,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
felicitous furball,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
curious courier,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Iq Soq Xmajun,chara/monster/m0236/obj/body/b0003/model/m0236b0003.mdl,Monster,
Zeromus,chara/monster/m0851/obj/body/b0001/model/m0851b0001.mdl,Monster,
バルバリシア,chara/monster/m0793/obj/body/b0001/model/m0793b0001.mdl,Monster,
Peatie,chara/monster/m0054/obj/body/b0008/model/m0054b0008.mdl,Monster,
Golbez,chara/demihuman/d1060/obj/equipment/e0001/model/d1060e0001_0001.mdl,Demihuman,
Zeromus,chara/monster/m0851/obj/body/b0001/model/m0851b0001.mdl,Monster,
Zeromus,chara/monster/m0851/obj/body/b0001/model/m0851b0001.mdl,Monster,
Matsya,chara/demihuman/d1075/obj/equipment/e0001/model/d1075e0001_0001.mdl,Demihuman,
Queen Eternal,chara/monster/m0881/obj/body/b0001/model/m0881b0001.mdl,Monster,
retired mercenary,chara/demihuman/d1071/obj/equipment/e0001/model/d1071e0001_0001.mdl,Demihuman,
wild-eyed alpaca,chara/monster/m0887/obj/body/b0001/model/m0887b0001.mdl,Monster,
Bebeel Ja,chara/demihuman/d1072/obj/equipment/e0001/model/d1072e0001_0001.mdl,Demihuman,
Rakorok,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Rakorok,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Gurfurlur,chara/demihuman/d1070/obj/equipment/e0001/model/d1070e0001_0001.mdl,Demihuman,
shady Hoobigo,chara/demihuman/d1071/obj/equipment/e0001/model/d1071e0001_0001.mdl,Demihuman,
punutiy,chara/monster/m0587/obj/body/b0002/model/m0587b0002.mdl,Monster,
Rediroq,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Earthenshire sentry,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
enthusiastic Moblin,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
helpful Hanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
dispirited Hanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
lethargic frog,chara/monster/m0188/obj/body/b0001/model/m0188b0001.mdl,Monster,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
melancholy Hanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
mournful Hanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linuhanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vorporlor,chara/demihuman/d1070/obj/equipment/e0001/model/d1070e0001_0001.mdl,Demihuman,
